     1.2480592650677D-02    4.4419416278763D-05    1.6880251650354D-07
     1.0542396679358D-02    3.0684576537441D-05    1.0024608016566D-07
     9.6635848658247D-03    1.8898737533358D-05    5.0871295218443D-08
     9.6424517502291D-03    1.1085946374722D-05    2.4635727246060D-08
     1.1901408597310D-02    5.3607148654933D-06    9.3937346356515D-09
     3.2996221863537D-02    2.7961996303455D-06    3.4124700310836D-09
     5.4652798820821D-02    3.7522498389187D-06    3.3972116151975D-09
     5.5720145170582D-02    3.7256418862216D-06    2.5086170263115D-09
     4.5516437076601D-02    2.4703554733751D-06    1.3862504123026D-09
     3.1530402887611D-02    1.0799178866760D-06    3.6668942889372D-10
     2.1666067014523D-02    3.4168589205532D-07    5.0196784419165D-11
     1.6378149753441D-02    8.0986015373372D-08    2.3445405478940D-11
     3.7598517316416    3.7598517614338    3.0785894752031
     3.4337438435931    3.4337438042378    2.8128285184938
     3.1689660738267    3.1689660520550    2.5832629584234
     2.8411261657077    2.8411261632097    2.2916946957386
     2.6233036956910    2.6233037383155    2.1006087262380
     2.2478878708674    2.2478878991119    1.7731964783361
     1.6496852119615    1.6496852008903    1.2469951901771
     1.2091669222843    1.2091668986070   0.85400109122842
    0.71087665459244   0.71087665406425   0.46819042169765
    0.47080838071486   0.47080823350405   0.27240305580276
    0.35956013322463   0.35955927462980   0.17681364535374
    0.42038307263623   0.42038270688363   0.22878012710988
    0.30061846235414   0.30061787813767   0.13002406337708
    0.25487130322625   0.25487004235021    9.7417642392646D-02
    0.20687692862553   0.20687349239887    6.7701133273308D-02
    0.16085797872250   0.16084718942819    4.4053030923706D-02
    0.11588576841753   0.11587940017749    2.5592569466638D-02
     6.0058313859752D-02    5.9999494541868D-02    9.0495303207125D-03
     3.2822670377373D-02    3.2580627541143D-02    3.5545179633513D-03
     1.9717673121859D-02    1.9513299150801D-02    1.6521775854320D-03
     1.1488230598086D-02    1.0499568194640D-02    6.6022569466858D-04
     7.8321209103601D-03    7.3619090527324D-03    3.9733423957704D-04
     5.6789783513591D-03    2.9510208392380D-03    1.1469458981234D-04
     3.8321228307182D-02    3.4467348699330D-03    9.0599305989649D-05
     3.6558409274550D-03    1.2521346249800D-03    2.3506491254722D-05
     5.9579516744468D-03    6.7157839892989D-04    9.8191957769752D-06
     8.4780196787606D-03    4.4317922718075D-04    5.3604783269559D-06
     7.1495932531790D-03    3.3714156667466D-04    3.6066233736899D-06
     5.9807950011698D-03    2.5596398316399D-04    2.4598045466705D-06
     7.6675904535457D-03    1.7655175734264D-04    1.5066498532484D-06
     3.5561375799854D-02    1.4550682011674D-04    1.1040932423752D-06
     3.7514229628782D-02    1.4260519378960D-04    9.7244570636425D-07
     1.5846611805843D-02    1.1180879479632D-04    6.7440668783922D-07
     1.3367797745380D-02    7.7237862172381D-05    4.0234523733091D-07
     1.2232692861275D-02    4.7573194693858D-05    2.0308076381871D-07
     1.2188216127899D-02    2.7907013148432D-05    9.7756379918245D-08
     1.5022940038944D-02    1.3493988892885D-05    3.7223132479367D-08
     4.1605707839830D-02    7.0387530022918D-06    1.3561911854857D-08
     6.8902840268441D-02    9.4484577463274D-06    1.3648186612263D-08
     7.0261408605267D-02    9.3860851033703D-06    1.0378178520112D-08
     5.7394707065496D-02    6.2247571029273D-06    4.9191657968405D-09
     3.9750454095660D-02    2.7215670243137D-06    1.5122169238036D-09
     2.7307413726291D-02    8.6112058372747D-07    2.8461507691420D-10
     2.0638891138631D-02    2.0405499850740D-07    3.9732721729600D-11
     3.9241699420433    3.9241699716085    3.1844890643759
     3.9352100039223    3.9352099802401    3.2451681826914
     3.8519384917738    3.8519385181877    3.1960291002797
     3.6261351801378    3.6261351292111    3.0074962266107
     3.4691859783478    3.4691860274980    2.8733666324841
     3.1182769909655    3.1182770081207    2.5638562713109
     2.4718004955223    2.4718004374770    1.9919944513172
     1.9042976218152    1.9042976264353    1.4920195978815
     1.2258259117446    1.2258259017307   0.87236494922774
    0.89057544162611   0.89057521687588   0.60478550156570
    0.68420606321315   0.68420484301350   0.44804497181944
    0.80185490482899   0.80185439569858   0.53814066304457
    0.56524689259351   0.56524608121771   0.35307822219288
    0.47590884300384   0.47590707123982   0.27827869726292
    0.38871279398399   0.38870809173721   0.20362347410695
    0.31052003751721   0.31050543382634   0.13934754287182
    0.23490385363335   0.23489530748112    8.5361379320102D-02
    0.13265816283398   0.13257930499682    3.2436852071696D-02
     7.6090916483159D-02    7.5767204096541D-02    1.3252407923111D-02
     4.6818395119464D-02    4.6546533892865D-02    6.2820566065590D-03
     2.6822575098792D-02    2.5518542183190D-02    2.5486087257341D-03
     1.8614410726413D-02    1.7997457433524D-02    1.5413387324704D-03
     1.0791794211857D-02    7.2578982761168D-03    4.4750894115006D-04
     5.4080612821635D-02    8.6668855649384D-03    3.6064106706297D-04
     6.2349457454440D-03    3.1417396676720D-03    9.3403823783843D-05
     8.4507320260558D-03    1.6850165723815D-03    3.9032518473738D-05
     1.1366683793842D-02    1.1125452607314D-03    2.1330833207473D-05
     9.5273531722343D-03    8.4663471350520D-04    1.4367368517339D-05
     7.9274387632655D-03    6.4281656281868D-04    9.7935990170021D-06
     9.9590749663975D-03    4.4326548366617D-04    5.9999965925606D-06
     4.5294379657254D-02    3.6529853782756D-04    4.3984167431595D-06
     4.7770248573439D-02    3.5841669548057D-04    3.8782536342537D-06
     2.0236479433805D-02    2.8123246835855D-04    2.6926920964036D-06
     1.7031484618699D-02    1.9428300724112D-04    1.6083449344496D-06
     1.5538394094317D-02    1.1967963681819D-04    8.1271732667556D-07
     1.5441801384790D-02    7.0208654747031D-05    3.8942916581415D-07
     1.8986870706770D-02    3.3946314830716D-05    1.4889253112642D-07
     5.2485946346128D-02    1.7707038965624D-05    5.3999294605062D-08
     8.6900099935814D-02    2.3780164594939D-05    5.3765716866888D-08
     8.8640203854466D-02    2.3641598257772D-05    4.1102841897584D-08
     7.2408272605645D-02    1.5686398739149D-05    1.9991455622405D-08
     5.0132023166043D-02    6.8588041511269D-06    5.7286715200706D-09
     3.4425067256436D-02    2.1700492240773D-06    1.0139370565207D-09
     2.6010834561773D-02    5.1413773131821D-07    4.2459849947381D-11
     3.1215085733783    3.1215085465852    2.3547667963171
     3.6105435017715    3.6105435404464    2.8775063094211
     3.8136671440323    3.8136671626634    3.1004935394306
     3.9312054934702    3.9312055271368    3.2545218690281
     3.9184963785973    3.9184963645056    3.2574613439451
     3.8127273545648    3.8127273234850    3.1906075477912
     3.3272304125103    3.3272304002970    2.7781820429978
     2.7463317104310    2.7463317523325    2.2552665652241
     1.9263119560915    1.9263119821362    1.5169290740082
     1.4557894060526    1.4557890716730    1.0835356572393
     1.1910430177534    1.1910414104971   0.84348870185057
     1.3393708881633    1.3393702208526   0.97573936449105
     1.0336372279287    1.0336361334388   0.71494820384053
    0.89767683774758   0.89767439977183   0.61132937889570
    0.74124600110959   0.74123938580969   0.49384303450985
    0.58509102628019   0.58507036992582   0.37141901712044
    0.43832947295428   0.43831761433160   0.24801240341989
    0.26223179223672   0.26212571813536   0.10547718637545
    0.16261149108277   0.16217798780404    4.6289949814598D-02
    0.10514040620344    1.0477670779042D-01    2.2828165337202D-02
     6.1539601900527D-02    5.9802492901157D-02    9.5536656631052D-03
     4.3566709168217D-02    4.2748430214551D-02    5.8380457442271D-03
     2.2132390561896D-02    1.7510047639782D-02    1.7164154584506D-03
     8.1661638914290D-02    2.1675373778803D-02    1.4289411589556D-03
     1.1872623934551D-02    7.8512675987947D-03    3.6954931144096D-04
     1.2940822799367D-02    4.2133543991461D-03    1.5463224223612D-04
     1.5957979898813D-02    2.7849433414668D-03    8.4598748137521D-05
     1.3247538008656D-02    2.1207362388332D-03    5.7030878301806D-05
     1.0928562058556D-02    1.6105419045926D-03    3.8901886974077D-05
     1.3250825293919D-02    1.1101783520733D-03    2.3822494172147D-05
     5.8113331673616D-02    9.1471299641281D-04    1.7470493102161D-05
     6.1264984946292D-02    8.9911509807176D-04    1.5426956669197D-05
     2.6104534794293D-02    7.0647406749314D-04    1.0720827491924D-05
     2.1882638878662D-02    4.8810741745193D-04    6.4093547703604D-06
     1.9857838883267D-02    3.0074847352236D-04    3.2391257397044D-06
     1.9643043238097D-02    1.7645046941279D-04    1.5492013362358D-06
     2.4047464699434D-02    8.5308004451464D-05    5.9310978037422D-07
     6.6259630557462D-02    4.4497720050404D-05    2.1498260881512D-07
    0.10965955055756    5.9804221978625D-05    2.1379328664678D-07
    0.11191099143664    5.9530906045696D-05    1.6468906729147D-07
     9.1420331539381D-02    3.9528644579176D-05    7.9755026440198D-08
     6.3262355776245D-02    1.7286976397582D-05    2.2737090479172D-08
     4.3412938202854D-02    5.4689470631112D-06    3.8974969547546D-09
     3.2786598273227D-02    1.2957381732631D-06    2.6558032649373D-10
     2.0357447126084    2.0357446976438    1.2716447085234
     2.4871344316671    2.4871344930295    1.7425677025365
     2.8688470507707    2.8688470319710    2.1329125570272
     3.3055916980686    3.3055916646858    2.5939717815087
     3.5371694869623    3.5371695021182    2.8338622440200
     3.8213287900081    3.8213287889413    3.1428061700314
     3.8651412290603    3.8651412344448    3.2527992702496
     3.5429781785223    3.5429781645042    2.9897659945880
     2.7672635053959    2.7672635061432    2.2813334166039
     2.2285168066830    2.2285163930667    1.7906712459123
     1.8778060116045    1.8778038551453    1.4744565171834
     2.0786081763013    2.0786072688709    1.6560401321514
     1.6544540720459    1.6544526409275    1.2706095536464
     1.4640157975380    1.4640126455780    1.0946361702135
     1.2589687110667    1.2589600665757   0.90738712947708
     1.0573902463252    1.0573627341896   0.73648544714577
    0.83207863697402   0.83206215254190   0.56370086148261
    0.48923159844496   0.48908332028725   0.29470801473526
    0.31082354129578   0.31023717971910   0.14440729653621
    0.21322704096648   0.21274040774051    7.6110745230417D-02
    0.13252910129417   0.13020990925195    3.3790868711326D-02
     9.6807622040160D-02    9.5717027868988D-02    2.1099153249660D-02
     4.6786925321790D-02    4.0693572976689D-02    6.3801877839392D-03
    0.13390225147328    5.3392319923305D-02    5.6005840998429D-03
     2.4744590860856D-02    1.9447270062448D-02    1.4501074741285D-03
     2.1841716278119D-02    1.0463372182866D-02    6.0833693036707D-04
     2.4011487079840D-02    6.9330995719932D-03    3.3369851454073D-04
     1.9668631400736D-02    5.2871879566909D-03    2.2528452494000D-04
     1.6026192278428D-02    4.0176902620433D-03    1.5379269329454D-04
     1.8355571492663D-02    2.7685203475076D-03    9.4194174069834D-05
     7.5458592928658D-02    2.2798418258928D-03    6.9089711367189D-05
     7.9500762341135D-02    2.2476670375932D-03    6.1187379771482D-05
     3.4266443199457D-02    1.7706205829183D-03    4.2601092926062D-05
     2.8531206791479D-02    1.2237125249299D-03    2.5481054120545D-05
     2.5649911234038D-02    7.5436747247058D-04    1.2887714640712D-05
     2.5163822998424D-02    4.4271612314964D-04    6.1716715860387D-06
     3.0566292329992D-02    2.1401633176645D-04    2.3617636057221D-06
     8.3742748382501D-02    1.1162917414966D-04    8.5781997910325D-07
    0.13849698060924    1.5020053109604D-04    8.5257129469428D-07
    0.14145733725797    1.4981696815501D-04    6.5770851815317D-07
    0.11556702235694    9.9605483597374D-05    3.2058384715262D-07
     7.9907465843629D-02    4.3576089845486D-05    9.2176740924043D-08
     5.4777789851696D-02    1.3785453659440D-05    1.6877235505566D-08
     4.1338722965879D-02    3.2660656729281D-06    1.5565653705472D-09
     2.1814339231496    2.1814338966186    1.5030462161288
     1.8748066949294    1.8748066895615    1.1741481471566
     1.9296653528290    1.9296653525463    1.2122409395212
     2.1676316364837    2.1676316617913    1.4463814836711
     2.4047408581400    2.4047408704168    1.6959285253859
     2.9195172852755    2.9195173043523    2.2185102062911
     3.6409393662867    3.6409393209865    2.9846047353114
     3.8911164707772    3.8911165000219    3.2837125841995
     3.5607873975133    3.5607873707560    3.0134692668052
     3.0913275321645    3.0913270606513    2.5847629063273
     2.7142183076774    2.7142155378959    2.2338422754397
     2.9319611762031    2.9319600197622    2.4375885585530
     2.4670782665528    2.4670763610209    2.0076335996298
     2.2375255795007    2.2375214100680    1.8020604170993
     1.9699061503614    1.9698946438180    1.5628370845634
     1.6875300488965    1.6874936713159    1.3063452822892
     1.3738592516704    1.3738377793945    1.0156958703537
    0.91354589669402   0.91334370123819   0.62764665929383
    0.58524424921871   0.58441810244414   0.37680827547778
    0.39640104381619   0.39573215951672   0.22126425848154
    0.25656080376304   0.25345359675137   0.10770569608367
    0.19484440399430   0.19339187955749    6.9847815516576D-02
     9.6159946495729D-02    8.8118605162610D-02    2.2364459503694D-02
    0.23575756091166   0.12637762066099    2.1373651743322D-02
     5.4273593949256D-02    4.7195958042923D-02    5.5969947267305D-03
     4.0633005598921D-02    2.5610118212094D-02    2.3634887912016D-03
     3.9464639378364D-02    1.7067353153416D-02    1.3030003972326D-03
     3.1848091962714D-02    1.3057983156341D-02    8.8210516691747D-04
     2.5569737659801D-02    9.9392997618110D-03    6.0311761426680D-04
     2.7031106061837D-02    6.8491695825297D-03    3.6953711402144D-04
     9.9854797106693D-02    5.6336840100989D-03    2.7116252976997D-04
    0.10511893632970    5.5815762210174D-03    2.4117114464541D-04
     4.6304729372434D-02    4.4182702394441D-03    1.6851905225973D-04
     3.8135395102155D-02    3.0560874085342D-03    1.0088419571864D-04
     3.3743728045823D-02    1.8859674107396D-03    5.1082055565619D-05
     3.2630403170079D-02    1.1075165385032D-03    2.4487401023470D-05
     3.9088828959528D-02    5.3537609180850D-04    9.3781034352036D-06
    0.10602327785589    2.7921204299615D-04    3.4073481227517D-06
    0.17513664022242    3.7636029698571D-04    3.3934613803539D-06
    0.17912844597454    3.7663914098868D-04    2.6262607624720D-06
    0.14637710557915    2.5094236726409D-04    1.2829145811564D-06
     1.0108556625567D-01    1.0985782602426D-04    3.7021621140377D-07
     6.9179438089191D-02    3.4750630713486D-05    6.6879245771253D-08
     5.2144410706370D-02    8.2329399928266D-06    6.4662763425506D-09
     2.6787848939053    2.6787848950917    2.1272449195443
     2.5418507495339    2.5418507291053    1.9626701440004
     2.3225700483536    2.3225700472366    1.7035440056452
     2.0268410438039    2.0268410434735    1.3687180103383
     1.8978123470650    1.8978123793573    1.2394694732976
     1.9413467776426    1.9413468126715    1.2590250780116
     2.5828804991392    2.5828805281872    1.9113772960496
     3.3382076814286    3.3382076596248    2.6897625419623
     3.8826826459525    3.8826826348956    3.2807080568092
     3.7604164266523    3.7604158125985    3.1904462260493
     3.5156964173381    3.5156928304628    2.9742581153537
     3.6814248481530    3.6814232854637    3.1243103005484
     3.3083470186474    3.3083445606699    2.7847849890652
     3.0992079200994    3.0992025067924    2.5961376600537
     2.8118493446935    2.8118344031113    2.3318469830490
     2.5016069250311    2.5015595286225    2.0447846901611
     2.1207983899278    2.1207700397970    1.7019977208424
     1.4817135086319    1.4814487053763    1.1229335280550
     1.0463868925072    1.0452939130694   0.73542793284914
    0.75091319993840   0.74998381048965   0.50943619608239
    0.47540346758753   0.47108321595822   0.29234498566064
    0.35998378893919   0.35800258542885   0.20120072030699
    0.18197313942517   0.17137125342839    7.0708191322982D-02
    0.42271126695590   0.27356134969729    7.6732868525750D-02
    0.11882573940120   0.10927812546499    2.0855685804979D-02
     8.0774604928073D-02    6.0716255951010D-02    8.9544139123565D-03
     7.0736857301371D-02    4.1019970209719D-02    4.9895355969792D-03
     5.6463006954710D-02    3.1620715993072D-02    3.3974790636315D-03
     4.4754186203459D-02    2.4175235144731D-02    2.3308551048221D-03
     4.3080822422388D-02    1.6685122221098D-02    1.4301226000035D-03
    0.13585406637163    1.3693987337497D-02    1.0497201647888D-03
    0.14293991104824    1.3679111631657D-02    9.4025022169263D-04
     6.5442219326671D-02    1.0929463086758D-02    6.6131322137371D-04
     5.3028506482119D-02    7.5761338277890D-03    3.9665923073759D-04
     4.5749830104026D-02    4.6867031182047D-03    2.0132830953189D-04
     4.3185430710294D-02    2.7562664217903D-03    9.6685126478110D-05
     5.0497038119414D-02    1.3327178788362D-03    3.7052252934184D-05
    0.13458219059879    6.9487700248253D-04    1.3475702040803D-05
    0.22186220681846    9.3920811712301D-04    1.3460306960976D-05
    0.22745270891240    9.4498153618810D-04    1.0463358579925D-05
    0.18597017250120    6.3191299389706D-04    5.1257248242435D-06
    0.12818792953687    2.7698690741786D-04    1.4775964148919D-06
     8.7492832778562D-02    8.7615350428528D-05    2.6622367564521D-07
     6.5820839675624D-02    2.0756949070424D-05    2.6155730531425D-08
     2.0446676007489    2.0446676007476    1.6152126633422
     2.2920430255654    2.2920430381860    1.8532974799219
     2.5711906526227    2.5711906449107    2.0738966306184
     2.6875213065813    2.6875212971560    2.1378937149135
     2.6013761630771    2.6013761718069    2.0421485729913
     2.2924586201637    2.2924586207887    1.6747114628709
     1.8688136750331    1.8688136486828    1.2298951484254
     2.2079114087341    2.2079113829629    1.5571063717370
     3.3122159713415    3.3122159743592    2.6673637235419
     3.7843471759201    3.7843463519619    3.1666323413313
     3.8851482012858    3.8851436141670    3.2897829391693
     3.8559678556647    3.8559658488295    3.2435108205771
     3.8528778822331    3.8528746805212    3.2708550693338
     3.7597757308669    3.7597687771597    3.1938568336011
     3.5961035100673    3.5960841216417    3.0551744921407
     3.3332607627124    3.3331996149542    2.8143760919669
     2.9761554455777    2.9761186119753    2.4892517963992
     2.2544155464729    2.2540677075258    1.8286548064105
     1.6690040857070    1.6675596005917    1.3030611323306
     1.2537510425176    1.2525427829494   0.92603577650360
    0.87496027748358   0.86914223247669   0.60604610774461
    0.67793707966029   0.67520159769531   0.46196676623025
    0.32689457285517   0.31258095893506   0.19103015106797
    0.73347984243716   0.52537956894905   0.24592539046555
    0.24315596852065   0.23025110372191    7.2309888000845D-02
    0.16142428094797   0.13454204962050    3.2220173908757D-02
    0.13333774794971    9.3653220518982D-02    1.8366715442848D-02
    0.10653118585894    7.3411023416127D-02    1.2662027112642D-02
     8.4092132051346D-02    5.6742831983848D-02    8.7552232064430D-03
     7.4240162546766D-02    3.9405764109332D-02    5.3954684966419D-03
    0.19137318519218    3.2229258075821D-02    3.9613580270646D-03
    0.20158952429895    3.2636352609794D-02    3.5901903469898D-03
     9.8249608419150D-02    2.6551475200019D-02    2.5567695160758D-03
     7.7996030863356D-02    1.8505780337771D-02    1.5398691834113D-03
     6.4921334364082D-02    1.1512486410052D-02    7.8528283941121D-04
     5.9037694277135D-02    6.7942889001681D-03    3.7837074897325D-04
     6.6313395494549D-02    3.2891496537942D-03    1.4525823678260D-04
    0.17147381484920    1.7143749169357D-03    5.2917370235959D-05
    0.28171084072700    2.3267270670403D-03    5.3080820667357D-05
    0.28996899543609    2.3618102355553D-03    4.1550789048826D-05
    0.23739607842735    1.5894162025371D-03    2.0458709585541D-05
    0.16318856246472    6.9840151381634D-04    5.9150550794698D-06
    0.11090996715933    2.2095102977657D-04    1.0646267007251D-06
     8.3178169370423D-02    5.2347429543768D-05    1.0528298456399D-07
     2.3184429365744    2.3184429566222    1.8964341972727
     2.2869068299290    2.2869068102769    1.8293460426696
     2.1341176054495    2.1341175746408    1.6937021228526
     2.0743902990555    2.0743902932896    1.6696422403935
     2.2786367481753    2.2786367418686    1.8361943382663
     2.5250419473416    2.5250419333492    2.0683311045966
     2.4948372765936    2.4948372478346    1.9326432021303
     1.9631405411753    1.9631405252359    1.3481765184227
     2.1838098901509    2.1838098853427    1.5364804671455
     2.8991627800424    2.8991617234794    2.2528706321184
     3.3664200061845    3.3664141680312    2.7290691979367
     3.1242892943207    3.1242868550362    2.4824556694231
     3.6371786025266    3.6371745296202    3.0110848353457
     3.7738120295033    3.7738030891257    3.1613593914588
     3.8723872321054    3.8723624856733    3.2756192907467
     3.8598448461416    3.8597656993036    3.2851097780316
     3.6972021966115    3.6971547954094    3.1480456037003
     3.1096578261006    3.1092069261722    2.6197520589759
     2.4707911113978    2.4689144047412    2.0323420796291
     1.9546675224984    1.9530723374568    1.5730226298516
     1.4168042896796    1.4091858415249    1.0863776018688
     1.1391659402390    1.1356128686455   0.84549893648481
    0.59755867352854   0.57833340773446   0.40954681952014
     1.2789360414233   0.98259123309681   0.62081388670859
    0.45448501775684   0.43660523384583   0.22220297677796
    0.30268954025183   0.26657862755449   0.10531125378597
    0.24704549654764   0.19411036306321    6.2581901868250D-02
    0.20092902797184   0.15677156046126    4.4201019804875D-02
    0.16034228706278   0.12393330911347    3.1082819236726D-02
    0.13359803375131    8.7502509643739D-02    1.9379152081805D-02
    0.27814016260309    7.1280928832970D-02    1.4240500576521D-02
    0.29460183375542    7.3756138092964D-02    1.3158086019565D-02
    0.15708155932414    6.2072683083922D-02    9.5974648345296D-03
    0.12238212275048    4.3839133456414D-02    5.8344363361656D-03
     9.7733345900711D-02    2.7631942218696D-02    3.0051040057694D-03
     8.4520605745703D-02    1.6445183870848D-02    1.4577263869090D-03
     8.9273714971016D-02    7.9926487267008D-03    5.6177346172544D-04
    0.21956051018961    4.1655223450964D-03    2.0520062796368D-04
    0.35865083428027    5.6881088175064D-03    2.0718620674521D-04
    0.37169815981907    5.8582349520950D-03    1.6404190860823D-04
    0.30521853165646    3.9868764619001D-03    8.1467519116734D-05
    0.20902366167627    1.7603744209138D-03    2.3646454782290D-05
    0.14111721400592    5.5732288143627D-04    4.2600956911668D-06
    0.10530385569536    1.3207101887802D-04    4.2265446986962D-07
     2.2039105178429    2.2039105337915    1.7842950688887
     2.1973933700018    2.1973933606163    1.7881510168565
     2.3376511551626    2.3376511320764    1.8546139677822
     2.3410490102133    2.3410490020857    1.9274332016987
     2.2717653496223    2.2717653604970    1.8608635664887
     2.1150960402867    2.1150960103438    1.6905748162381
     2.4795033748980    2.4795033631299    1.9829320132285
     2.6268823146368    2.6268823165438    2.1202217112702
     1.9816990688367    1.9816991016477    1.3749433245846
     1.9160590300712    1.9160577406180    1.2761525422279
     2.2393131000029    2.2393056591747    1.5970697918500
     2.0429147372921    2.0429115822190    1.4041600637170
     2.5773636310423    2.5773584727064    1.9349823624708
     2.8901031238281    2.8900916561430    2.2461040322679
     3.2637107424816    3.2636789942131    2.6283848329282
     3.5997189294571    3.5996174896775    2.9823194532245
     3.8290720703504    3.8290112951067    3.2287788650321
     3.7537551954314    3.7531774999641    3.2033632069549
     3.2976955456663    3.2952719692846    2.8003475781865
     2.7876074155676    2.7855361692241    2.3417452227303
     2.1570922278890    2.1471422300839    1.7630636690229
     1.7897587506006    1.7850815760425    1.4481231832326
    0.98788086858507   0.96299789750391   0.74745306110153
     1.9504118721458    1.5778442333698    1.0832767263519
    0.86270141956729   0.83717449702803   0.54915271869745
    0.54567368274404   0.49535774997440   0.29548315145397
    0.43393806577138   0.36209323646198   0.18745070350241
    0.35797853015543   0.29866524488655   0.13763598898884
    0.29042802073431   0.24189611039742    9.9633633686706D-02
    0.23591038274870   0.17508479744966    6.3578262985971D-02
    0.40828143951639   0.14199440151165    4.6818944763687D-02
    0.43714211481768   0.15110416564336    4.4577847680063D-02
